time,flux,flux_model
126.24055568758195,1.0000324,0.9999668
126.28142497106455,1.000059,0.9999655
126.30185946269194,0.9999356,0.9999651
126.32229405419639,0.99995494,0.9999648
126.34272874570888,1.000019,0.9999628
126.36316323698702,0.99993205,0.99996233
126.38359782837506,1.0000082,0.9999628
126.4040325195383,1.0000597,0.9999609
126.42446711070079,1.0000099,0.99995995
126.44490160173882,0.9999295,0.999962
126.46533619266847,1.000016,0.99996245
126.48577088359889,0.99990845,0.99996275
126.50620537440409,1.0000283,0.9999632
126.52663996521733,0.9999325,0.99996585
126.54707445579697,0.9999668,0.9999662
126.56750914637087,0.99992925,0.99996793
129.83704212056182,0.9997803,0.99993396
129.85747669670673,0.9999989,0.9999244
129.87791127273522,1.0000737,0.9999179
129.89834584875643,1.0000345,0.9999082
129.9187804245521,1.0000359,0.9998973
129.93921500034776,0.9999598,0.9998888
129.9596495759033,1.000085,0.99987704
129.98008415146614,0.9999295,0.99986935
130.0005186269118,1.0000851,0.99986225
130.0209533023517,0.9999516,0.9998514
130.04138787756528,0.9999393,0.99984246
130.0618223526617,0.9999975,0.9998307
130.0822569277516,0.9999197,0.9998205
130.1026916027331,1.000111,0.9998092
130.12312607759668,0.999891,0.99979955
130.14356065233733,1.0000383,0.99978894
130.1639953269696,1.0000303,0.9997755
130.1844299014847,0.99987435,0.9997652
130.20486437599175,0.9999902,0.9997527
130.225298950274,0.99990606,0.9997391
130.24573362455703,1.0000608,0.999729
131.51267642781022,0.999464,0.99971807
131.5331110955667,0.9994492,0.9997075
131.5535456632133,0.99948907,0.99969536
131.57398013061902,0.999576,0.99968433
131.59441469803278,0.99949974,0.99967176
131.61484936533088,0.9994786,0.9996613
131.63528383251105,0.9994923,0.99964833
131.6557183995683,0.99925745,0.9996395
131.67615306663356,0.9994531,0.99963087
131.69658763345797,0.9995179,0.9996231
131.71702210017247,0.9994753,0.9996127
131.73745666688774,0.9993377,0.9996036
131.75789133336366,0.9994847,0.99959064
131.77832579984533,0.9995037,0.9995803
131.79876036609494,0.9994028,0.9995686
131.81919503233803,0.99948025,0.9995546
131.83962949847046,0.99951255,0.9995466
131.86006406448723,0.99934477,0.9995378
131.88049863038032,0.99947214,0.9995309
131.90093319616426,0.9995049,0.99952304
131.92136776171537,0.9994035,0.99951535
131.94180232737563,0.9994194,0.99950814
131.96223689281032,0.99943334,0.99950194
131.9826714581286,0.9993418,0.9994927
132.0031060233232,0.99949336,0.99948794
132.0235404885243,0.9994066,0.9994818
132.0439751534941,0.99957687,0.9994782
132.06440971833945,0.99952656,0.9994734
132.0848441831913,0.99956,0.99946976
132.1052787478111,0.9995033,0.9994661
132.12571341242437,0.9995459,0.99946105
132.146147876927,0.9993487,0.999457
132.16658244119753,0.99955684,0.99945426
132.18701710546156,0.9996034,0.99945515
132.2074516696157,0.99949414,0.99945426
132.22788613365265,0.9996412,0.99945116
132.24832069757394,0.99948364,0.9994518
132.2687553613723,0.9994586,0.99945074
132.28918982506002,0.9995721,0.9994557
132.3096243886248,0.9994414,0.99945724
132.3300590520812,0.99953943,0.99945986
132.35049351541966,0.9994373,0.99946356
132.37092807875888,0.9994703,0.99946505
132.391362641858,0.9993815,0.9994701
132.41179720484797,0.99949515,0.999477
132.43223176771426,0.999433,0.99948424
132.45266633058782,0.99958074,0.9994919
132.4731009932293,0.99947715,0.99949723
132.49353545586928,0.9996175,0.9995064
132.5139700182699,0.99951,0.99951404
132.53440448067704,0.9993941,0.9995233
132.5548391428456,0.9995205,0.99952346
132.57527370502066,0.9994936,0.9995245
132.59570816707856,0.9995803,0.99952716
132.61614282890514,0.9995951,0.99952924
132.6365773907237,0.99953717,0.9995297
132.6570119524331,0.99966943,0.99953216
132.6774464139089,0.9995285,0.9995345
132.69788107537897,0.9994627,0.9995318
132.71831563673913,0.99940586,0.9995313
132.73875009798212,0.99954504,0.999533
132.75918475910294,0.9994825,0.9995345
132.77961932011385,0.99961627,0.9995321
132.8000537810076,0.9995506,0.99953425
132.8204883417784,0.9996916,0.99953616
132.84092300244083,0.9996105,0.9995366
132.86135746298532,0.99962974,0.99953836
132.8817920234069,0.99942774,0.9995381
132.90222668372007,0.9994822,0.9995371
132.92266114391532,0.99951863,0.99953806
132.94309570398764,0.9994843,0.9995387
132.96353026395082,0.99955595,0.99953866
132.98396492379834,0.99942696,0.99953955
133.00439938352065,0.9997016,0.9995394
133.02483394313458,0.99952763,0.9995371
133.0452685027485,0.99954534,0.9995381
133.06570306212234,0.99951106,0.9995351
133.08613762138702,0.99960685,0.9995355
133.1065721805353,0.9995403,0.9995362
133.12700673955987,0.9995521,0.9995365
133.14744129859173,0.9994485,0.99953604
133.16787585739075,0.9996206,0.99953765
133.1883104160661,0.99965626,0.99953675
133.20874507463304,0.9994088,0.9995394
133.22917953319848,0.9995709,0.9995423
133.24961409152456,0.99968594,0.9995436
133.2700486497415,0.9996085,0.99954456
133.29048320784204,0.99961656,0.99954265
133.3109177659353,0.9994088,0.9995423
133.33135222380224,0.99953467,0.9995452
133.3517868815543,0.9994878,0.99954206
133.3722214392983,0.999504,0.9995415
133.39265599681676,0.99961954,0.9995397
133.4130905542188,0.99962413,0.99953866
133.43352511149715,0.9993173,0.99953705
133.45395966878277,0.9994739,0.99953824
133.4743941258348,0.99948454,0.9995393
133.49482878276467,0.99951607,0.9995392
133.51526333970105,0.99941385,0.9995382
133.53569779640384,0.99946743,0.99953765
133.55613245298446,0.99956304,0.9995361
133.57656700945518,0.9996081,0.9995339
133.59700146592513,0.99953777,0.9995339
133.61743602215574,0.99946076,0.9995322
133.63787067827798,0.9995899,0.9995342
133.65830523427576,0.9996388,0.9995361
133.67873969016364,0.99948597,0.9995345
133.69917434605304,0.99950314,0.9995365
133.71960890170885,0.99959564,0.9995373
133.7400433572402,0.99964046,0.9995391
133.7604779126632,0.99956155,0.99953985
133.78091256796324,0.99953866,0.9995411
133.80134702315263,0.99965376,0.9995406
133.82178157822636,0.999491,0.9995416
133.84221613318368,0.9995261,0.9995437
133.8626506880173,0.9995134,0.99954754
133.88308524285821,0.99949414,0.9995508
133.90351979734987,0.9996603,0.9995502
133.92395435183425,0.99954945,0.99955094
133.9443889062095,0.9995326,0.99955404
133.96482346046832,0.99958175,0.99955714
133.9852579146027,0.99952734,0.9995613
134.00569256862946,0.9994644,0.999565
134.02612712253904,0.99953544,0.9995645
134.04656157632417,0.9995748,0.999569
134.06699622988526,0.99949443,0.9995722
134.0874307834456,0.99967873,0.99957365
134.10786523688148,0.9996213,0.9995757
134.12829979020898,0.99955887,0.99958026
134.14873444330442,0.99963033,0.99958223
134.16916899639182,0.9996339,0.9995848
134.18960344936932,0.9995367,0.99958706
134.2100381021155,0.99950063,0.99959296
134.23047265485366,0.99945706,0.9995973
134.2509071073655,0.99947894,0.99959874
134.27134165976167,0.9994764,0.9996016
134.29177631215134,0.99965036,0.9996079
134.31221076431393,0.9997034,0.9996109
134.33264531647728,0.99957746,0.9996164
134.3530799684013,0.9994651,0.9996164
134.37351442021463,0.99975246,0.9996212
134.41438352348632,0.9996814,0.9996242
134.43481807495118,0.99967575,0.99962354
134.45525262629963,0.9996596,0.9996273
134.47568717752438,0.9996033,0.99962986
134.49612182864075,0.9995196,0.9996301
134.5165562796392,0.999451,0.9996316
134.5369908305147,0.999676,0.9996325
134.5574252812803,0.99964297,0.9996339
134.57785993193102,0.99976677,0.999634
134.59829448234086,0.99974525,0.99963546
134.61872893275722,0.99968123,0.99963695
134.63916348305793,0.99965775,0.9996398
134.6595981331193,0.9997513,0.99964094
134.68003268318716,0.99960595,0.99964166
134.7004672330222,0.99963266,0.9996454
134.72090178273356,0.9998266,0.999649
134.7413363324522,0.99973744,0.99964887
134.76177078193723,0.99970174,0.99965024
134.78220533129934,0.9995667,0.9996549
134.80263998055307,0.9995628,0.9996559
134.82307452968962,0.99966913,0.99965864
134.843508978709,0.9997267,0.9996609
134.8639436276062,0.9997797,0.99966687
134.8843781763935,0.9996464,0.9996679
134.90481272505713,0.99969035,0.9996698
134.92524717361084,0.9996597,0.99967116
134.94568182193325,0.9999706,0.9996705
134.96611637024762,0.9996983,0.9996735
134.98655081833567,0.9995872,0.9996761
135.00698546642525,0.999615,0.9996754
135.02742001427396,0.99950004,0.9996766
135.04785446212918,0.9995903,0.9996782
135.06828900975233,0.9997408,0.99967873
135.08872365725256,0.9996951,0.99968004
135.10915810464212,0.9996113,0.99968123
135.12959265191603,0.9997539,0.9996797
135.150027299067,0.9996864,0.99968255
135.17046184610808,0.9996128,0.9996849
135.19089629303198,0.99972904,0.9996848
135.21133083971654,0.999706,0.9996868
135.23176548640913,0.99961877,0.99968845
135.25219993286737,0.9995412,0.9996878
135.2726344793191,0.99968463,0.999687
135.2930689255445,0.9996314,0.9996876
135.31350357177143,0.999694,0.99968714
135.3339381177575,0.999583,0.9996866
135.35437256363366,0.99974006,0.9996877
135.37480720939493,0.99958426,0.99968934
135.39524175503175,0.9997451,0.99968857
135.41567630055943,0.99953884,0.99968666
135.43611074596993,0.99960077,0.9996901
135.45654539114184,0.9998645,0.9996907
135.47697993632028,0.999694,0.9996925
135.49741438126512,0.99979216,0.9996943
135.5178490262042,0.99964297,0.9996973
135.53828357091697,0.99969494,0.9996976
135.55871801551257,0.99974024,0.99969536
135.5791525599925,0.9997382,0.9996965
135.59958720434952,0.9997189,0.9996974
135.62002164859587,0.99967414,0.999702
135.64045619271928,0.99976075,0.99970496
135.66089083673432,0.99972,0.9997071
135.6813253806322,0.99977535,0.9997086
135.70175982429646,0.999723,0.99971116
135.7221943678378,0.99964076,0.99971217
135.74262901138718,0.9997028,0.9997125
135.76306345469493,0.9998017,0.9997164
135.7834979978943,0.99971837,0.9997192
135.80393264097802,0.9995838,0.99972004
135.8243670839438,0.9998759,0.99971896
135.84480162678665,0.9996922,0.999717
135.86523616952036,0.99969673,0.9997189
135.88567071201396,0.9995528,0.9997221
135.90610525451484,0.9997171,0.99972534
135.9265397967829,0.9996844,0.99972636
135.94697423893376,0.99969685,0.9997273
135.96740888096247,0.99981034,0.99972796
135.98784342299768,0.99973625,0.9997352
136.0082778646829,0.99964803,0.99973685
136.02871250636235,0.99985695,0.99973595
136.0491470479319,0.9997777,0.99973476
136.06958148926788,0.99969596,0.99973214
136.09001603059733,0.9996875,0.9997312
136.11045067170198,0.9996942,0.9997341
136.1308852127986,0.99973917,0.9997371
136.1513196536689,0.9998356,0.99973506
136.17175429442432,0.99972993,0.9997348
136.19218883506255,0.9997092,0.99973637
136.21262327545992,0.9998077,0.9997358
136.23305781586532,0.99974465,0.9997376
136.25349245603138,0.9997745,0.9997371
136.2739268962032,0.99983215,0.99973464
136.29436143614294,0.9998039,0.9997339
136.31479607596702,0.9996533,0.9997367
136.3352305156659,0.9997232,0.9997369
136.3556650552564,0.9997092,0.9997366
136.37609959473048,0.99976707,0.9997365
136.39653413396445,0.99978316,0.9997384
136.4169686732057,0.9998313,0.9997369
136.43740321221412,0.9997882,0.9997397
136.4578378510996,0.99970806,0.9997387
136.47827228987444,0.999843,0.9997357
136.4987068285336,0.99976224,0.9997358
136.5191413670691,0.9997501,0.9997335
136.53957590549544,0.9995995,0.9997355
136.56001044368895,0.9996791,0.9997336
136.5804449818752,0.99976504,0.9997325
136.60087951983587,0.9997508,0.99973345
136.62131405768014,0.99973625,0.9997352
136.6417485954007,0.9996025,0.9997372
136.66218313301215,0.99969333,0.9997348
136.68261767050717,0.9996783,0.99973375
136.70305220776208,0.999696,0.9997346
136.72348674502427,0.9997187,0.9997343
136.74392118205287,0.9996726,0.99973077
136.7643558189593,0.99973786,0.9997298
136.78479035575583,0.9996939,0.9997274
136.80522479243518,0.999683,0.9997274
136.82565942899237,0.9997866,0.9997261
136.84609396532323,0.9997777,0.9997241
136.8665285015304,0.9998307,0.99972373
136.8869629377441,0.9996736,0.9997229
136.90739757372648,0.99962926,0.9997202
136.9278321095917,0.9996855,0.9997172
136.94826654521603,0.9996983,0.99971515
136.96870118084917,0.9997456,0.9997138
136.98913571635785,0.9997312,0.99971396
137.00957015164022,0.99960613,0.99971485
137.03000468680693,0.9997189,0.99971277
137.050439321858,0.99977356,0.9997124
137.07087375678384,0.999821,0.9997139
137.0913082914849,0.9997992,0.9997162
137.11174292617943,0.99976546,0.999717
137.1321773606469,0.99964625,0.9997166
137.15261189511511,0.9995883,0.99971575
137.1730464292341,0.9998367,0.9997174
137.19348106334655,0.9998712,0.9997187
137.21391549734835,0.99968493,0.9997191
137.2343500312345,0.9997517,0.9997195
137.25478446487978,0.99970156,0.9997218
137.27521909841744,0.9998378,0.99972403
137.29565363183792,0.9998939,0.99972636
137.31608806513395,0.9996872,0.99973094
137.33652269820595,0.9995782,0.9997316
137.3569572313936,0.9996851,0.9997315
137.39782619682956,0.99977267,0.9997317
137.4182608295523,0.99963987,0.9997319
137.4386953620342,0.99964416,0.9997341
137.45912979428977,0.9997118,0.9997353
137.47956442654686,0.99956524,0.99973744
137.49999895856308,0.9995943,0.9997381
137.52043339058582,0.9997658,0.9997393
137.5408679223765,0.9998365,0.99974334
137.56130255392782,0.9998371,0.99974364
137.5817369854849,0.99965507,0.99974406
137.6021715168099,0.9997602,0.9997428
137.6226061481284,0.9997624,0.9997437
137.64304067922058,0.99966407,0.9997446
137.66347511007916,0.99960107,0.9997454
137.68390964093123,0.999547,0.9997475
137.7043442715585,0.99979126,0.9997458
137.72477870218427,0.9997986,0.9997474
137.74521323257068,0.9996273,0.9997483
137.7656478627323,0.9997563,0.99974906
137.7860822928924,0.99993575,0.9997511
137.80651682281314,0.9996873,0.9997534
137.8269512527404,0.9998409,0.99975336
137.84738588243636,0.9997949,0.99975145
137.86782041212427,0.9998071,0.9997488
137.8882549413538,0.99971545,0.9997499
137.9086893708154,0.9999082,0.999749
137.9291239998056,0.9997684,0.99975073
137.94955852903513,0.9999049,0.9997501
137.96999295779824,0.9997819,0.9997473
137.9904275865556,0.9998842,0.99975014
138.01086211508664,0.99980855,0.99975145
138.03129654361692,0.9997176,0.9997521
138.05173107191513,0.99978477,0.9997521
138.07216570020682,0.9999271,0.999751
138.09260022803937,0.99972564,0.999751
138.11303465609672,0.99981594,0.99975455
138.1334692836972,0.9996891,0.99975544
138.15390381152974,0.9997039,0.99975806
138.1743382388886,0.99977285,0.99975866
138.19477276625548,0.99980915,0.9997568
138.2152073933903,0.9996809,0.99975777
138.23564192051708,0.9998063,0.9997593
138.25607634741755,0.9997772,0.99975574
138.2765109740867,0.99975103,0.9997559
138.29694550074782,0.99971855,0.99975777
138.31737992741546,0.99966455,0.999759
138.3378144536182,0.9996844,0.99976075
138.3582490798144,0.99958414,0.99976265
138.37868360601715,0.99982464,0.99976474
138.3991180319863,0.99972904,0.9997634
138.41955265771685,0.999771,0.9997639
138.4399871832211,0.99976313,0.9997663
138.46042160872457,0.99968225,0.9997664
138.48085613422154,0.9997689,0.9997656
138.5012907594937,0.99976236,0.9997682
138.52172518453153,0.9998309,0.9997669
138.54215970933,0.99972147,0.99976623
138.56259423413576,0.99966407,0.999769
138.5830287589415,0.99984145,0.9997716
138.60346328327432,0.99983454,0.999774
138.6238978076144,0.9997985,0.9997746
138.6443323319545,0.99972916,0.99977744
138.66476685605448,0.99981076,0.99977976
138.6852013799289,0.9998147,0.99978
138.70563580380258,0.9997133,0.9997804
138.72607042743766,0.9998371,0.9997779
138.74650495084643,0.99969345,0.99977976
138.76693937425443,0.9997157,0.9997822
138.78737399742386,0.9997351,0.9997792
138.8078085205998,0.9996696,0.9997817
138.82824294354214,0.9995812,0.99978477
138.84867746624514,0.9998003,0.9997861
138.86911208895617,0.99989134,0.99978894
138.88954661143362,0.9999372,0.9997906
138.9099810339103,0.9998012,0.99979335
138.9304156561484,0.9999428,0.99979675
138.95085017816018,0.999836,0.99980336
138.97128460016393,0.99985206,0.99980545
138.99171912194288,0.99995637,0.9998098
139.01215374348976,0.99962485,0.99981165
139.03258816503512,0.9997269,0.999817
139.05302268634114,0.99981815,0.9998199
139.0734573076552,0.99985653,0.99982226
139.09389172849478,0.9998035,0.9998251
139.11432624957524,0.9998403,0.9998293
139.13476077019004,0.99964714,0.99983096
139.15519529103767,0.9998801,0.9998345
139.17562981141236,0.99975586,0.9998393
139.19606433179433,0.9998662,0.99984205
139.2164987519427,0.99991775,0.9998448
139.23693337208533,0.9996585,0.99985075
139.2573678917688,0.9998618,0.9998532
139.27780231168435,1.000284,0.99985546
139.29823693112849,0.99987376,0.9998592
139.31867145081196,0.99983144,0.99986345
139.3391059700225,0.9998246,0.9998663
139.35954038923956,0.9999414,0.99986845
139.3799750082253,1.0000097,0.9998711
139.4004095272103,0.99981165,0.99987096
139.42084394572157,0.9999223,0.9998751
139.4412785644745,0.99991083,0.9998774
139.4617130827537,0.9998777,0.9998808
139.48214750103944,0.9998964,0.9998846
139.50258201932593,0.99997044,0.9998861
139.52301663738035,0.99980205,0.9998901
139.54345105519315,0.99991,0.99989355
139.56388557278115,0.9998865,0.9998986
139.58432019036263,0.9998248,0.99990237
139.60475460771704,0.99991345,0.9999036
139.6251891250722,0.99994445,0.99991053
139.64562364219455,0.99989176,0.9999153
139.66605825907754,0.9998412,0.999919
139.6864926759663,0.99987984,0.9999208
139.70692719262297,0.999926,0.9999252
139.72736170927237,0.99984014,0.99992734
139.7477962254634,0.9999702,0.99993044
139.76823074188724,0.9999224,0.9999377
139.78866525783815,0.9998971,0.99994254
139.80909977379633,1.000101,0.9999434
139.8295342895217,0.99986273,0.9999452
139.84996880523977,1.0000225,0.9999481
139.8704033207323,0.9999022,0.99994576
139.890837835992,0.9999616,0.99994814
139.9112723512444,1.0000051,0.9999536
139.93170686627127,0.99996245,0.9999595
139.95214148129162,0.9998257,0.9999616
139.97257589585206,0.9998012,0.99996734
139.99301041041326,0.9999735,0.99997073
140.0134448249737,0.9999702,0.9999753
140.03387943929556,1.0000372,0.9999818
140.0543139533911,0.99991435,0.99998325
140.07474846747937,1.0000234,0.99998647
140.09518298134208,0.9999747,0.9999917
140.11561749497196,1.0000166,0.9999944
140.13605200860184,1.0000972,0.9999971
140.15648642199085,1.000082,1.0000025
140.17692103515583,1.000068,1.0000032
140.19735554831277,0.9998569,1.0000104
140.2177899612434,1.0000023,1.0000135
140.23822457394272,1.0000768,1.0000175
140.25865908664127,0.9999076,1.0000211
140.27909349909896,1.0000126,1.0000236
140.2995280115647,1.0001628,1.0000271
140.31996262355824,1.0000548,1.0000368
140.34039703579037,0.9999989,1.0000414
140.38126605932484,1.000062,1.0000446
140.40170067085273,1.0000579,1.0000504
140.42213508238638,1.0000427,1.0000572
140.44256959368795,1.0001264,1.0000653
140.46300420475018,1.0000786,1.0000707
140.48343861581816,1.0001239,1.0000747
140.50387312665407,1.0000955,1.0000796
140.52430753724911,1.000068,1.0000862
140.54474214785296,1.0001496,1.0000907
140.5651766582232,1.0000695,1.0000976
140.58561116835335,1.0001,1.000103
140.60604567849077,1.0000718,1.0001088
140.62648018839536,1.0000529,1.0001135
140.64691469829268,1.0001572,1.0001191
140.66734910773084,0.99995506,1.0001236
140.68778371740336,1.0000944,1.0001286
140.70821822660218,1.00014,1.0001355
140.72865263580752,1.0002072,1.000139
140.74908724478155,1.0001177,1.000142
140.7695217535147,1.00029,1.0001479
140.78995616225438,1.0001394,1.0001502
140.810390670762,0.99997205,1.0001554
140.83082527926308,0.99998355,1.0001614
140.85125978753786,1.0002644,1.000167
140.87169419557904,1.0002265,1.0001757
140.8921287036137,1.0000824,1.0001793
140.91256331142358,1.0003386,1.0001867
140.9329977189991,1.0002458,1.0001901
140.95343222633528,1.0001347,1.0001963
140.9738668336795,1.0001671,1.0002023
140.99430124102219,1.0003027,1.0002077
141.0147357478927,1.0002143,1.0002123
141.0351702547705,1.0002838,1.0002137
141.05560476141545,1.0002332,1.0002177
141.07603926805314,1.0002214,1.0002229
141.09647377446527,1.0002325,1.00023
141.11690828064457,1.0002049,1.0002344
141.1373427868166,1.0001554,1.0002415
141.15777729276306,1.0003736,1.0002477
141.17821169847593,1.0003368,1.0002525
141.19864630418306,1.0001955,1.0002587
141.21908080966386,1.000312,1.0002646
141.23951521491108,1.0000979,1.0002689
141.2599498199197,1.0002455,1.0002708
141.28038432493486,1.0002943,1.0002731
141.30081872994924,1.0003906,1.0002793
141.32125323449145,1.000204,1.0002816
141.3416878390417,1.0003399,1.0002861
141.36212234359118,1.0003585,1.000293
141.38255674766697,1.0003377,1.0002979
141.4029912517508,1.0003929,1.0003037
141.42342585560255,1.0002173,1.0003088
141.44386035944626,1.0002594,1.0003117
141.46429476306366,1.0002506,1.0003172
141.48472936644976,1.0002338,1.0003242
141.5051638698278,1.0004433,1.0003307
141.52559827297955,1.0003887,1.0003358
141.54603277589922,1.0002413,1.0003406
141.56646727881161,1.0004036,1.0003446
141.58690188126639,1.000333,1.000351
141.60733628395246,1.0002637,1.000354
141.62777088616713,1.0003276,1.0003572
141.6482053883883,1.0003887,1.0003604
141.6686397903759,1.0002686,1.0003616
141.68907429235696,1.0004203,1.000366
141.70950889411324,1.00043,1.0003676
141.72994329563517,1.0002428,1.0003667
141.75037779691775,1.0004231,1.0003718
141.77081239820836,1.0005044,1.0003773
141.79124679926463,1.0003449,1.00038
141.81168130031438,1.0005116,1.0003856
141.83211580113857,1.0004524,1.000389
141.85255030172993,1.0003583,1.0003874
141.8729848020812,1.0003413,1.0003909
141.89341930243972,1.0003476,1.0003968
141.9138539025662,1.0004526,1.0004026
141.93428830245102,1.0003644,1.0004038
141.9547228023439,1.0004994,1.0004116
141.97515720200317,1.0003855,1.0004178
141.9955918016567,1.000439,1.0004222
142.01602630085108,1.0004405,1.0004258
142.0364607000447,1.0003432,1.0004323
142.05689519899897,1.0005233,1.0004367
142.07732979796128,1.0005152,1.0004433
142.09776429669,1.0004336,1.0004467
142.11819869518513,1.00037,1.0004516
142.1386332936745,1.0004154,1.000457
142.15906779193756,1.0003365,1.0004585
142.17950218995975,1.0003362,1.0004601
142.19993668775714,1.0004629,1.000466
142.2203712855553,1.0004535,1.0004723
142.24080568335194,1.000454,1.0004748
142.2612401806764,1.0005636,1.0004787
142.2816747780089,1.0005177,1.0004783
142.30210917509976,1.0006305,1.0004792
142.32254367196583,1.0004478,1.0004833
142.3429781688319,1.0005387,1.000486
142.36341276545863,1.0004834,1.000487
142.38384716185828,1.0004754,1.0004909
142.4042816582587,1.0005037,1.0004947
142.42471625441976,1.0003741,1.0004992
142.44515065035375,1.0004767,1.0005021
142.4655851462885,1.0006129,1.0005049
142.48601954198966,1.000426,1.0005085
142.50645413745224,1.0003916,1.0005082
142.5268886326885,1.0003785,1.0005102
142.54732312791748,1.0005,1.0005126
142.56775752292015,1.0004897,1.0005167
142.58819211792434,1.0005113,1.000517
142.6086266124621,1.0004258,1.0005214
142.62906100699183,1.00056,1.0005245
142.64949560153036,1.0005937,1.0005249
142.6699300955952,1.0005536,1.000527
142.69036448966654,1.0006758,1.0005305
142.7107989835058,1.000559,1.0005312
142.73123357734585,1.0005374,1.000533
142.75166797094425,1.0008544,1.0005364
142.77210246431787,1.0004914,1.0005375
142.79253705745214,1.0005343,1.000541
142.81297145059216,1.0006298,1.0005448
142.8334059435001,1.0006098,1.0005459
142.85384043640806,1.0006249,1.0005487
142.87427502884384,1.0007858,1.000549
142.89470942128537,1.0004418,1.0005524
142.91514391372766,1.0005399,1.000554
142.93557850569778,1.0005116,1.0005533
142.95601289767365,1.0006657,1.0005534
142.97644738941744,1.000465,1.0005548
142.9968817811532,1.0004878,1.0005577
143.0173163724321,1.0004749,1.0005574
143.03775086371024,1.0005496,1.0005592
143.0581853549811,1.0004834,1.0005602
143.07861984579358,1.0005273,1.0005606
143.09905433660606,1.0004297,1.000564
143.11948882741126,1.0006034,1.0005672
143.13992331775808,1.0004715,1.0005668
143.16035780809761,1.0004232,1.0005655
143.1807922982116,1.0006618,1.0005643
143.201226688092,1.0005876,1.0005627
143.22166117797315,1.0005108,1.0005631
143.24209576761496,1.0004507,1.0005649
143.26253025703045,1.0005413,1.0005656
143.28296474643867,1.0005612,1.0005666
143.30339923562133,1.0006341,1.0005684
143.32383372457116,1.000671,1.0005707
143.36470260199712,1.0005114,1.0005726
143.38513719048206,1.0006924,1.0005721
143.40557167895895,1.0006294,1.0005748
143.4260060669767,1.0005652,1.0005755
143.44644065499597,1.000584,1.000576
143.46687514278165,1.0005116,1.0005774
143.4873095305593,1.0006785,1.000579
143.50774401811213,1.0005058,1.0005791
143.52817860542564,1.0004677,1.0005802
143.54861309251282,1.0007085,1.0005789
143.56904747959925,1.0005267,1.0005765
143.58948206645437,1.0007106,1.0005746
143.60991655306862,1.000547,1.000575
143.63035093945655,1.0006386,1.0005738
143.65078542584524,1.0005198,1.0005722
143.6712200119946,1.000528,1.0005713
143.6916543981497,1.0006342,1.000572
143.7120888838399,1.0005563,1.0005733
143.73252336952282,1.0005242,1.0005738
143.75295785521303,1.0005767,1.0005757
143.77339234043757,1.0006502,1.0005757
143.79382682565483,1.0005435,1.0005754
143.81426131064654,1.0004942,1.0005808
143.83469579540542,1.000502,1.0005811
143.85513028015703,1.0005522,1.0005819
143.87556466468232,1.0005738,1.0005838
143.8959992489763,1.000615,1.0005857
143.9164337330294,1.0007497,1.0005869
143.93686811708903,1.0004337,1.000592
143.95730270091735,1.0005189,1.0005908
143.9777371845048,1.0006639,1.0005935
143.99817156809877,1.0007195,1.0005937
144.01860605146067,1.0005361,1.0005963
144.03904063458322,1.0005697,1.0005963
144.05947511747945,1.0006642,1.0005939
144.07990950037492,1.0005777,1.000594
144.1003440830318,1.0006284,1.0005956
144.1207785654624,1.0005516,1.0005959
144.1412129478922,1.000533,1.0005968
144.16164743008267,1.0005237,1.0005971
144.18208201204834,1.0006924,1.0005978
144.20251639377966,1.0006849,1.0005985
144.22295087550447,1.0007203,1.0005965
144.24338545700448,1.00067,1.0005978
144.26381983827014,1.0005108,1.000598
144.28425431929645,1.0005304,1.0005972
144.30468880033004,1.0005851,1.0005971
144.3251232811308,1.0005537,1.0005964
144.34555776169145,1.0006034,1.0005965
144.36599224225938,1.0005263,1.0005981
144.3864266223609,1.0006733,1.0006003
144.40686120245664,1.0006504,1.0005991
144.4272956825589,1.0005308,1.0006012
144.44773006219475,1.0005999,1.0006026
144.46816464182484,1.0005974,1.0006001
144.48859912122862,1.000563,1.0005983
144.50903350063163,1.0004013,1.0005965
144.52946797956247,1.0005828,1.0005983
144.54990255850134,1.0006534,1.000598
144.57033703743946,1.0006331,1.0005956
144.59077141591115,1.0006621,1.0005965
144.6112059943771,1.0006,1.0005964
144.6316404726167,1.0005581,1.0005983
144.65207485061546,1.0006549,1.0005984
144.67250932862225,1.000692,1.0005989
144.69294390616415,1.0005636,1.0005964
144.71337828393007,1.0005763,1.0005939
144.73381276123837,1.0005661,1.0005926
144.75424733854743,1.0005865,1.000593
144.77468171538203,1.0006164,1.0005921
144.79511619222467,1.0006293,1.0005915
144.8155506690673,1.0006305,1.0005897
144.83598524543777,1.0005857,1.0005901
144.85641962181398,1.0005732,1.0005869
144.87685409819096,1.0005803,1.0005839
144.897288574095,1.0005931,1.0005815
144.91772305000632,1.0005804,1.0005795
144.9381575256848,1.000653,1.0005785
144.95859200112318,1.0005617,1.0005805
144.97902657633676,1.0006435,1.000577
144.99946095154883,1.0004734,1.000571
145.01989542652154,1.0006173,1.000571
145.0403299012687,1.000596,1.0005715
145.06076437601587,1.0005771,1.0005702
145.08119885052292,1.0007565,1.0005689
145.10163332480442,1.0005788,1.000567
145.12206789885386,1.0005413,1.0005672
145.14250227266166,1.0005473,1.0005662
145.1629367464775,1.0005469,1.0005646
145.18337112005975,1.000459,1.000563
145.2038056934034,1.0006064,1.0005598
145.2242401667536,1.0004545,1.0005584
145.24467453987018,1.0005755,1.000557
